Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2015-11-02,124.24,124.64,123.38,124.41,3715526.0,0.0,1.0,109.42294561815575,109.7752410000558,108.66551054707064,109.57267115546327,3715526.0
2015-10-30,123.27,124.75,123.27,123.64,4991516.0,0.0,1.0,108.56862931704812,109.87212223007832,108.56862931704812,108.89450254530568,4991516.0
2015-10-29,123.42,124.07,122.75,123.63,4635293.0,0.0,1.0,108.70074008526065,109.27322008084822,108.11064532057806,108.88569516075817,4635293.0
2015-10-28,124.38,124.59,122.22,123.82,6821538.0,0.0,1.0,109.54624900182077,109.7312040773183,107.6438539395605,109.0530354671607,6821538.0
2015-10-27,124.51,125.09,123.82,124.47,3674805.0,0.0,1.0,109.66074500093829,110.17157330469337,109.0530354671607,109.62551546274828,3674805.0
2015-10-26,124.55,125.66,124.02,125.01,4550203.0,0.0,1.0,109.69597453912829,110.67359422390093,109.22918315811073,110.10111422831335,4550203.0
2015-10-23,125.01,125.75,122.97,124.61,5281580.0,0.0,1.0,110.10111422831335,110.75286068482845,108.3044077806231,109.7488188464133,5281580.0
2015-10-22,123.9,124.48,122.88,124.36,5855133.0,0.0,1.0,109.12349454354072,109.63432284729579,108.22514131969558,109.52863423272576,5855133.0
2015-10-21,123.29,124.02,122.75,123.3,3492096.0,0.0,1.0,108.58624408614314,109.22918315811073,108.11064532057806,108.59505147069063,3492096.0
2015-10-20,122.89,123.17,122.35,122.85,3318402.0,0.0,1.0,108.23394870424308,108.48055547157313,107.75834993867801,108.19871916605307,3318402.0
2015-10-19,122.61,123.2,122.2,123.1,3097713.0,0.0,1.0,107.98734193691304,108.50697762521563,107.6262391704655,108.4189037797406,3097713.0
2015-10-16,121.63,122.82,121.63,122.74,4068819.0,0.0,1.0,107.12421825125791,108.17229701241057,107.12421825125791,108.10183793603056,4068819.0
2015-10-15,120.62,122.03,120.4,121.81,3448925.0,0.0,1.0,106.2346724119603,107.47651363315798,106.04090995191527,107.28275117311294,3448925.0
2015-10-14,121.33,121.88,119.56,120.27,5200401.0,0.0,1.0,106.85999671483289,107.34440286494545,105.30108964992516,105.92641395279774,5200401.0
2015-10-13,121.77,122.29,121.14,121.61,2971353.0,0.0,1.0,107.24752163492293,107.70550563139301,106.69265640843037,107.10660348216292,2971353.0
2015-10-12,121.49,122.45,121.0,121.9,2861908.0,0.0,1.0,107.0009148675929,107.84642378415303,106.56935302476535,107.36201763404046,2861908.0
2015-10-09,121.27,121.5,120.47,121.33,3893492.0,0.0,1.0,106.80715240754787,107.0097222521404,106.10256164374778,106.85999671483289,3893492.0
2015-10-08,119.31,121.23,119.15,121.06,4958197.0,0.0,1.0,105.08090503623762,106.77192286935788,104.93998688347762,106.62219733205035,4958197.0
2015-10-07,119.2,119.84,118.49,119.65,4810700.0,0.0,1.0,104.98402380621512,105.5476964172552,104.35869950334252,105.38035611085267,4810700.0
2015-10-06,119.1,119.2,117.97,118.68,5275170.0,0.0,1.0,104.8959499607401,104.98402380621512,103.90071550687246,104.52603980974506,5275170.0
2015-10-05,118.75,119.29,117.91,119.2,4528683.0,0.0,1.0,104.58769150157755,105.06329026714263,103.84787119958744,104.98402380621512,4528683.0
2015-10-02,115.56,117.9,114.71,117.81,4359768.0,0.0,1.0,101.77813583092465,103.83906381503995,101.02950814438704,103.75979735411244,4359768.0
2015-10-01,116.23,117.13,114.74,117.03,5215027.0,0.0,1.0,102.36823059560724,103.16089520488235,101.05593029802955,103.07282135940734,5215027.0
2015-09-30,114.37,115.63,114.0,115.49,5372051.0,0.0,1.0,100.730057069772,101.83978752275716,100.40418384151445,101.71648413909215,5372051.0
2015-09-29,114.21,114.93,111.8,112.91,7908590.0,0.0,1.0,100.58913891701198,101.22327060443207,98.46655924106418,99.44417892583681,7908590.0
2015-09-28,116.53,117.38,113.85,114.1,5918746.0,0.0,1.0,102.63245213203227,103.38107981856987,100.27207307330193,100.49225768698946,5918746.0
2015-09-25,117.23,118.165,116.04,116.74,5478067.0,0.0,1.0,103.24896905035737,104.07245950554874,102.20089028920472,102.8174072075298,5478067.0
2015-09-24,115.34,116.65,114.8401,116.34,5172256.0,0.0,1.0,101.58437337087963,102.7381407466023,101.14409221735004,102.46511182562975,5172256.0
2015-09-23,115.85,116.55,115.66,116.17,4084866.0,0.0,1.0,102.03354998280219,102.65006690112727,101.86620967639966,102.31538628832223,4084866.0
2015-09-22,115.4,116.39,114.89,115.8,4631593.0,0.0,1.0,101.63721767816463,102.50914874836725,101.18804106624206,101.98951306006468,4631593.0
2015-09-21,115.96,117.11,115.27,116.58,5201675.0,0.0,1.0,102.1304312128247,103.14328043578735,101.52272167904711,102.67648905476977,5201675.0
2015-09-18,116.51,117.2,114.98,115.12,11366739.0,0.0,1.0,102.61483736293728,103.22254689671486,101.26730752716958,101.3906109108346,11366739.0
2015-09-17,118.33,119.82,117.271,117.91,6607052.0,0.0,1.0,104.2177813505825,105.53008164816019,103.28507932700212,103.84787119958744,6607052.0
2015-09-16,116.08,118.025,115.97,117.82,5284786.0,0.0,1.0,102.23611982739472,103.94915612188372,102.1392385973722,103.76860473865993,5284786.0
2015-09-15,114.78,116.63,113.9,116.18,4994007.0,0.0,1.0,101.09115983621956,102.72052597750728,100.31610999603944,102.32419367286974,4994007.0
2015-09-14,115.5,115.68,114.415,114.73,4248741.0,0.0,1.0,101.72529152363964,101.88382444549467,100.76969030023577,101.04712291348206,4248741.0
2015-09-11,113.97,115.46,113.7,115.44,4472836.0,0.0,1.0,100.37776168787195,101.69006198544963,100.13996230508943,101.67244721635464,4472836.0
2015-09-10,114.0,115.41,113.69,114.49,5258920.0,0.0,1.0,100.40418384151445,101.64602506271213,100.13115492054192,100.83574568434202,5258920.0
2015-09-09,117.11,117.47,113.7,113.97,5316362.0,0.0,1.0,103.14328043578735,103.4603462794974,100.13996230508943,100.37776168787195,5316362.0
2015-09-08,115.69,116.64,114.73,116.43,5775692.0,0.0,1.0,101.89263183004216,102.72933336205479,101.04712291348206,102.54437828655728,5775692.0
2015-09-04,114.68,115.69,113.49,114.42,5752377.0,0.0,1.0,101.00308599074455,101.89263183004216,99.95500722959189,100.7740939925095,5752377.0
2015-09-03,117.03,118.08,116.18,116.6,5302908.0,0.0,1.0,103.07282135940734,103.99759673689498,102.32419367286974,102.69410382386478,5302908.0
2015-09-02,114.89,116.48,114.32,116.48,6487416.0,0.0,1.0,101.18804106624206,102.58841520929477,100.68602014703448,102.58841520929477,6487416.0
2015-09-01,114.12,114.75,112.56,113.07,7391417.0,0.59,1.0,100.50987245608448,101.06473768257705,99.13592046667428,99.58509707859683,7391417.0
2015-08-31,116.92,117.49,115.93,116.46,5443665.0,0.0,1.0,102.44140023253159,102.94081520116436,101.57399528701154,102.03836359117884,5443665.0
2015-08-28,117.43,118.46,116.92,117.52,5015991.0,0.0,1.0,102.88824520446619,103.79069681445169,102.44140023253159,102.96710019951345,5015991.0
2015-08-27,117.57,118.09,115.33,117.66,7578884.0,0.0,1.0,103.01090853009528,103.46651516814623,101.04829532002967,103.08976352514256,7578884.0
2015-08-26,114.06,116.03,112.08,115.93,9312821.0,0.0,1.0,99.9355637232514,101.66161194817518,98.20075383221126,101.57399528701154,9312821.0
2015-08-25,117.0,117.0,110.89,110.97,10218906.0,0.0,1.0,102.51149356146252,102.51149356146252,97.15811556436391,97.22820889329483,10218906.0
2015-08-24,110.05,115.88,92.1685,112.54,13981497.0,0.0,1.0,96.42213561058931,101.5301869564297,80.75496234461245,98.60379047356403,13981497.0
2015-08-21,119.54,120.36,116.15,116.16,10189723.0,0.0,1.0,104.73695675501905,105.45541337656093,101.76675194157156,101.77551360768791,10189723.0
2015-08-20,121.98,122.53,120.54,120.54,5555537.0,0.0,1.0,106.87480328741195,107.35669492381199,105.61312336665549,105.61312336665549,5555537.0
2015-08-19,122.67,123.79,122.13,122.76,6489892.0,0.0,1.0,107.47935824944108,108.46066485447389,107.0062282791574,107.55821324448836,6489892.0
2015-08-18,121.83,123.8,121.15,122.8,11021504.0,0.0,1.0,106.74337829566647,108.46942652059025,106.1475849997537,107.59325990895381,11021504.0
2015-08-17,119.1,120.75,118.73,119.7,7255634.0,0.0,1.0,104.35144344589901,105.79711835509913,104.02726179959355,104.87714341288088,7255634.0
2015-08-14,119.3,119.89,118.46,119.75,5135524.0,0.0,1.0,104.5266767682263,105.0436150690918,103.79069681445169,104.9209517434627,5135524.0
2015-08-13,118.0,120.14,117.79,119.02,6255354.0,0.0,1.0,103.38766017309894,105.26265672200091,103.20366518465529,104.2813501169681,6255354.0
2015-08-12,117.13,117.88,115.7,117.69,4620961.0,0.0,1.0,102.62539522097525,103.28252017970257,101.37247696633516,103.11604852349164,4620961.0
2015-08-11,117.02,118.14,116.76,117.69,4080013.0,0.0,1.0,102.52901689369524,103.51032349872804,102.30121357466977,103.11604852349164,4080013.0
2015-08-10,117.53,118.34,117.36,117.6,3408880.0,0.0,1.0,102.97586186562982,103.68555682105533,102.82691354165162,103.03719352844436,3408880.0
2015-08-07,116.7,117.16,115.78,116.93,3986101.0,0.0,1.0,102.24864357797159,102.65168021932433,101.44257029526607,102.45016189864796,3986101.0
2015-08-06,118.39,118.5,116.07,116.56,4768819.0,0.0,1.0,103.72936515163715,103.82574347891716,101.69665861264062,102.12598025234249,4768819.0
2015-08-05,118.38,118.53,117.1001,118.0,4289242.0,0.0,1.0,103.72060348552078,103.85202847726626,102.59919783928731,103.38766017309894,4289242.0
2015-08-04,116.63,117.82,116.25,117.53,3008159.0,0.0,1.0,102.18731191515703,103.22995018300438,101.85436860273519,102.97586186562982,3008159.0
2015-08-03,117.62,117.7,116.16,116.89,3645105.0,0.0,1.0,103.0547168606771,103.12481018960801,101.77551360768791,102.41511523418251,3645105.0
2015-07-31,116.98,118.13,116.37,117.03,4301198.0,0.0,1.0,102.49397022922979,103.50156183261167,101.95950859613157,102.5377785598116,4301198.0
2015-07-30,115.94,116.74,115.345,116.46,3291136.0,0.0,1.0,101.5827569531279,102.28369024243703,101.06143781920422,102.03836359117884,3291136.0
2015-07-29,115.16,116.76,115.11,116.37,5104040.0,0.0,1.0,100.89934699605148,102.30121357466977,100.85553866546965,101.95950859613157,5104040.0
2015-07-28,113.76,115.03,113.18,114.84,4176783.0,0.0,1.0,99.67271373976048,100.78544533653874,99.16453710501135,100.61897368032783,4176783.0
2015-07-27,113.37,113.89,112.71,113.07,4468238.0,0.0,1.0,99.33100876122226,99.78661539927322,98.75273879754221,99.06815877773133,4468238.0
2015-07-24,114.74,115.23,113.43,113.59,4427520.0,0.0,1.0,100.53135701916418,100.96067865886603,99.38357875792046,99.52376541578228,4427520.0
2015-07-23,115.21,116.11,114.43,114.59,4308872.0,0.0,1.0,100.94315532663329,101.73170527710609,100.25974536955688,100.39993202741871,4308872.0
2015-07-22,113.96,115.08,113.8,114.9,5483244.0,0.0,1.0,99.84794706208775,100.82925366712057,99.70776040422592,100.67154367702601,5483244.0
2015-07-21,113.41,113.97,112.678,113.86,4660577.0,0.0,1.0,99.36605542568772,99.85670872820413,98.72470146596986,99.76033040092412,4660577.0
2015-07-20,112.25,114.1095,112.17,113.41,6107521.0,0.0,1.0,98.34970215618947,99.97893397052741,98.27960882725854,99.36605542568772,6107521.0
2015-07-17,114.49,115.0,114.0,114.47,5497516.0,0.0,1.0,100.31231536625506,100.75916033818964,99.88299372655322,100.29479203402234,5497516.0
2015-07-16,115.87,115.91,113.83,114.73,5234834.0,0.0,1.0,101.52142529031335,101.5564719547788,99.73404540257502,100.52259535304782,5234834.0
2015-07-15,115.42,116.15,115.07,115.58,3365201.0,0.0,1.0,101.12715031507695,101.76675194157156,100.8204920010042,101.26733697293878,3365201.0
2015-07-14,114.5,115.53,114.39,115.36,3688831.0,0.0,1.0,100.32107703237143,101.22352864235695,100.22469870509143,101.07458031837876,3688831.0
2015-07-13,114.21,115.02,114.0655,114.9,4171921.0,0.0,1.0,100.06698871499687,100.77668367042237,99.94038263961541,100.67154367702601,4171921.0
2015-07-10,112.67,113.48,112.09,113.1,4631403.0,0.0,1.0,98.71769213307677,99.42738708850227,98.20951549832763,99.09444377608042,4631403.0
2015-07-09,112.32,112.59,111.2,111.38,3643735.0,0.0,1.0,98.411033819004,98.64759880414586,97.4297272139712,97.58743720406576,3643735.0
2015-07-08,111.72,112.46,110.8,111.0,3794058.0,0.0,1.0,97.88533385202216,98.53369714463311,97.07926056931663,97.25449389164392,3794058.0
2015-07-07,111.72,112.6399,110.7,112.4,5515757.0,0.0,1.0,97.88533385202216,98.6913195180665,96.991643908153,98.48112714793493,5515757.0
2015-07-06,110.27,111.93,110.17,111.32,3864664.0,0.0,1.0,96.61489226514932,98.06932884046581,96.52727560398569,97.53486720736757,3864664.0
2015-07-02,112.58,112.75,111.1,111.49,3845043.0,0.0,1.0,98.63883713802949,98.78778546200768,97.34211055280755,97.68381553134577,3845043.0
2015-07-01,112.45,112.81,111.47,112.07,4216233.0,0.0,1.0,98.52493547851675,98.84035545870586,97.66629219911304,98.19199216609489,4216233.0
2015-06-30,111.15,111.76,110.59,111.13,5938810.0,0.0,1.0,97.3859188833894,97.92038051648761,96.89526558087299,97.36839555115665,5938810.0
2015-06-29,111.56,112.32,110.46,110.54,5187330.0,0.0,1.0,97.74514719416032,98.411033819004,96.78136392136024,96.85145725029116,5187330.0
2015-06-26,112.77,113.34,112.23,112.6,4208527.0,0.0,1.0,98.8053087942404,99.30472376287318,98.33217882395674,98.6563604702622,4208527.0
2015-06-25,113.24,113.71,112.24,112.24,4467082.0,0.0,1.0,99.21710710170953,99.62890540917864,98.3409404900731,98.3409404900731,4467082.0
2015-06-24,112.94,113.68,112.35,112.35,3716056.0,0.0,1.0,98.95425711821859,99.60262041082956,98.4373188173531,98.4373188173531,3716056.0
2015-06-23,113.24,113.59,112.93,113.18,3075864.0,0.0,1.0,99.21710710170953,99.52376541578228,98.94549545210224,99.16453710501135,3075864.0
2015-06-22,112.93,113.62,112.78,113.07,3190171.0,0.0,1.0,98.94549545210224,99.55005041413138,98.81407046035677,99.06815877773133,3190171.0
2015-06-19,111.64,113.3,111.44,112.43,9255075.0,0.0,1.0,97.81524052309123,99.26967709840771,97.64000720076395,98.50741214628403,9255075.0
2015-06-18,111.06,112.3,110.76,111.85,7222290.0,0.0,1.0,97.30706388834211,98.39351048677128,97.04421390485118,97.99923551153488,7222290.0
2015-06-17,110.73,111.29,109.96,110.47,5722179.0,0.0,1.0,97.01792890650209,97.5085822090185,96.34328061554203,96.79012558747661,5722179.0
2015-06-16,109.9,110.45,109.75,110.23,3466563.0,0.0,1.0,96.29071061884385,96.77260225524388,96.15928562709838,96.57984560068387,3466563.0
2015-06-15,110.23,110.455,109.55,110.01,3965178.0,0.0,1.0,96.57984560068387,96.77698308830206,95.9840523047711,96.38708894612385,3965178.0
2015-06-12,110.89,111.59,110.415,110.6,4301864.0,0.0,1.0,97.15811556436391,97.77143219250942,96.74193642383662,96.90402724698934,4301864.0
2015-06-11,111.0,112.33,111.0,111.29,3642764.0,0.0,1.0,97.25449389164392,98.41979548512037,97.25449389164392,97.5085822090185,3642764.0
2015-06-10,109.9,111.19,109.39,110.98,3967931.0,0.0,1.0,96.29071061884385,97.42096554785485,95.84386564690926,97.23697055941119,3967931.0
2015-06-09,109.79,110.25,109.03,109.53,3658994.0,0.0,1.0,96.19433229156384,96.5973689329166,95.52844566672015,95.96652897253837,3658994.0
2015-06-08,110.14,110.81,109.83,109.93,3449728.0,0.0,1.0,96.50099060563659,97.088022235433,96.2293789560293,96.31699561719294,3449728.0
2015-06-05,111.34,111.36,110.27,110.37,4505390.0,0.0,1.0,97.55239053960031,97.56991387183304,96.61489226514932,96.70250892631297,4505390.0
2015-06-04,112.52,113.16,111.1745,111.46,4328576.0,0.0,1.0,98.58626714133129,99.1470137727786,97.40738496537448,97.65753053299667,4328576.0
2015-06-03,111.72,113.48,111.45,113.16,6337980.0,0.0,1.0,97.88533385202216,99.42738708850227,97.64876886688032,99.1470137727786,6337980.0
2015-06-02,110.75,112.18,110.64,111.59,6088050.0,0.59,1.0,97.03545223873482,98.28837049337491,96.93907391145481,97.77143219250942,6088050.0
2015-06-01,111.97,112.34,111.25,111.67,5114792.0,0.0,1.0,97.5884049081412,97.91088155202807,96.96088279030731,97.32693735904374,5114792.0
2015-05-29,111.84,112.59,111.37,111.42,5310612.0,0.0,1.0,97.47510230353231,98.12877117627595,97.0654698099463,97.10904773479587,5310612.0
2015-05-28,111.91,112.7,111.86,112.19,2806141.0,0.0,1.0,97.53611139832171,98.22464261094503,97.49253347347214,97.78014777747934,2806141.0
2015-05-27,111.04,112.53,110.81,112.16,4147765.0,0.0,1.0,96.77785550593909,98.07647766645646,96.57739705163104,97.75400102256958,4147765.0
2015-05-26,112.0,112.18,110.69,110.93,4609621.0,0.0,1.0,97.61455166305095,97.77143219250942,96.47281003199204,96.68198407127002,4609621.0
2015-05-22,111.87,112.53,111.46,112.16,3693959.0,0.0,1.0,97.50124905844206,98.07647766645646,97.14391007467552,97.75400102256958,3693959.0
2015-05-21,111.98,112.3299,111.62,112.01,4238135.0,0.0,1.0,97.59712049311112,97.90207881120845,97.28335943419417,97.62326724802087,4238135.0
2015-05-20,112.19,112.89,111.22,112.1,7004396.0,0.0,1.0,97.78014777747934,98.39023872537341,96.93473603539756,97.70170751275009,7004396.0
2015-05-19,116.12,116.48,112.34,112.34,11133206.0,0.0,1.0,101.20537267065605,101.51913372957299,97.91088155202807,97.91088155202807,11133206.0
2015-05-18,113.87,114.6,113.16,114.33,6861935.0,0.0,1.0,99.24436605242511,99.88060375522892,98.62555951956112,99.6452829610412,6861935.0
2015-05-15,111.92,113.4,111.82,113.35,4573411.0,0.0,1.0,97.54482698329163,98.83473355883909,97.45767113359247,98.7911556339895,4573411.0
2015-05-14,112.05,112.22,110.83,111.94,3815583.0,0.0,1.0,97.65812958790052,97.80629453238909,96.59482822157086,97.56225815323145,3815583.0
2015-05-13,112.92,112.95,111.1,111.19,4340651.0,0.0,1.0,98.41638548028315,98.4425322351929,96.83014901575856,96.9085892804878,4340651.0
2015-05-12,111.12,112.82,110.83,112.52,4053424.0,0.0,1.0,96.8475801856984,98.329229630584,96.59482822157086,98.06776208148653,4053424.0
2015-05-11,112.24,112.91,111.81,111.9,3724256.0,0.0,1.0,97.82372570232891,98.40766989531323,97.44895554862256,97.5273958133518,3724256.0
2015-05-08,112.4,113.4825,112.11,112.47,6435306.0,0.0,1.0,97.96317506184756,98.90663713484089,97.71042309772001,98.02418415663696,6435306.0
2015-05-07,108.4,110.7199,108.25,110.04,5399940.0,0.0,1.0,94.47694107388146,96.49886963105209,94.34620729933272,95.90629700894756,5399940.0
2015-05-06,108.2,108.91,107.2401,108.31,3996633.0,0.0,1.0,94.30262937448315,94.92143590734713,93.46602037322099,94.39850080915222,3996633.0
2015-05-05,109.2,109.88,107.98,108.06,4164209.0,0.0,1.0,95.17418787147467,95.76684764942891,94.11088650514502,94.18061118490434,4164209.0
2015-05-04,109.94,110.4497,109.32,110.06,3366690.0,0.0,1.0,95.8191411592484,96.26337452516499,95.27877489111366,95.92372817888739,3366690.0
2015-05-01,106.98,109.79,106.85,109.55,6696926.0,0.0,1.0,93.23932800815349,95.68840738469969,93.12602540354459,95.4792333454217,6696926.0
2015-04-30,108.56,109.21,106.62,106.98,9041410.0,0.0,1.0,94.6163904334001,95.18290345644458,92.92556694923654,93.23932800815349,9041410.0
2015-04-29,110.17,110.31,108.07,108.71,7231417.0,0.0,1.0,96.01959961355645,96.14161780313528,94.18932676987424,94.74712420794881,7231417.0
2015-04-28,110.9,111.77,110.05,110.58,5743264.0,0.0,1.0,96.65583731636028,97.4140932087429,95.91501259391747,96.37693859732298,5743264.0
2015-04-27,114.05,114.11,111.28,111.39,5617518.0,0.0,1.0,99.40124658188357,99.45354009170306,96.98702954521706,97.08290097988612,5617518.0
2015-04-24,113.88,114.04,112.9,113.7,2879124.0,0.0,1.0,99.25308163739501,99.39253099691366,98.39895431034333,99.09620110793655,2879124.0
2015-04-23,112.74,114.51,112.56,113.96,3945310.0,0.0,1.0,98.25950495082468,99.80216349049968,98.1026244213662,99.32280631715433,3945310.0
2015-04-22,113.2,113.31,112.19,112.99,4065277.0,0.0,1.0,98.66042185944079,98.75629329410985,97.78014777747934,98.47739457507255,4065277.0
2015-04-21,113.5,113.98,112.5,113.17,3899843.0,0.0,1.0,98.92188940853823,99.34023748709417,98.05033091154671,98.63427510453104,3899843.0
2015-04-20,113.0,113.69,112.68,112.86,4397308.0,0.0,1.0,98.48611016004247,99.08748552296663,98.20721144100519,98.36409197046366,4397308.0
2015-04-17,112.91,113.11,111.7701,112.1,6244371.0,0.0,1.0,98.40766989531323,98.58198159471154,97.4141803645926,97.70170751275009,6244371.0
2015-04-16,113.34,113.99,113.02,113.37,4013015.0,0.0,1.0,98.7824400490196,99.34895307206408,98.5035413299823,98.80858680392934,4013015.0
2015-04-15,114.58,115.21,113.38,113.45,4210990.0,0.0,1.0,99.86317258528908,100.41225443839375,98.81730238889925,98.87831148368866,4210990.0
2015-04-14,114.2,114.98,113.11,114.05,4072474.0,0.0,1.0,99.53198035643231,100.2117959840857,98.58198159471154,99.40124658188357,4072474.0
2015-04-13,114.96,115.43,114.35,114.44,2981956.0,0.0,1.0,100.19436481414586,100.60399730773189,99.66271413098103,99.74115439571027,2981956.0
2015-04-10,114.47,115.65,114.42,115.24,3658058.0,0.0,1.0,99.76730115062001,100.79574017707003,99.72372322577044,100.43840119330349,3658058.0
2015-04-09,115.46,116.2446,114.14,114.57,4673843.0,0.0,1.0,100.63014406264162,101.31396885938119,99.47968684661282,99.85445700031916,4673843.0
2015-04-08,113.97,115.81,113.83,115.59,3753476.0,0.0,1.0,99.33152190212425,100.93518953658867,99.20950371254544,100.74344666725052,3753476.0
2015-04-07,114.83,115.79,114.23,114.3,3189204.0,0.0,1.0,100.08106220953697,100.91775836664884,99.55812711134206,99.61913620613146,3189204.0
2015-04-06,113.45,115.55,113.41,114.95,3249993.0,0.0,1.0,98.87831148368866,100.70858432737086,98.843449143809,100.18564922917595,3249993.0
2015-04-02,112.61,114.92,112.52,114.54,4065097.0,0.0,1.0,98.14620234621577,100.1595024742662,98.06776208148653,99.82831024540943,4065097.0
2015-04-01,113.88,114.0,112.43,113.13,4737737.0,0.0,1.0,99.25308163739501,99.357668657034,97.98932181675731,98.59941276465136,4737737.0
2015-03-31,113.7,115.37,113.55,113.61,4127794.0,0.0,1.0,99.09620110793655,100.5517037979124,98.9654673333878,99.0177608432073,4127794.0
2015-03-30,114.96,116.05,114.53,114.63,3965431.0,0.0,1.0,100.19436481414586,101.14436357586662,99.8195946604395,99.90675051013866,3965431.0
2015-03-27,112.08,114.23,112.0,113.86,3878955.0,0.0,1.0,97.68427634281026,99.55812711134206,97.61455166305095,99.23565046745519,3878955.0
2015-03-26,113.36,113.43,111.58,112.37,5409493.0,0.0,1.0,98.79987121895942,98.86088031374884,97.2484970943145,97.93702830693782,5409493.0
2015-03-25,115.96,116.61,113.64,113.68,4724545.0,0.0,1.0,101.06592331113738,101.63243633418189,99.04390759811704,99.07876993799673,4724545.0
2015-03-24,116.2,117.83,116.04,116.15,4026566.0,0.0,1.0,101.27509735041536,102.69573770051154,101.13564799089671,101.23151942556579,4026566.0
2015-03-23,117.04,117.75,116.07,116.07,4094988.0,0.0,1.0,102.00720648788824,102.62601302075223,101.16179474580646,101.16179474580646,4094988.0
2015-03-20,115.55,117.99,115.33,117.49,8445980.0,0.0,1.0,100.70858432737086,102.83518706003018,100.51684145803273,102.39940781153442,8445980.0
2015-03-19,116.21,116.43,115.07,115.16,3545475.0,0.0,1.0,101.28381293538527,101.47555580472341,100.29023624881492,100.36867651354417,3545475.0
2015-03-18,115.41,116.42,113.3101,116.08,4773432.0,0.0,1.0,100.58656613779205,101.4668402197535,98.75638044995955,101.17051033077638,4773432.0
2015-03-17,115.45,116.0799,115.14,115.58,3715820.0,0.0,1.0,100.62142847767171,101.17042317492667,100.35124534360435,100.7347310822806,3715820.0
2015-03-16,115.33,116.61,115.32,116.5,4820315.0,0.0,1.0,100.51684145803273,101.63243633418189,100.50812587306281,101.53656489951281,4820315.0
2015-03-13,115.99,116.31,114.0,114.82,4626884.0,0.0,1.0,101.09207006604713,101.37096878508443,99.357668657034,100.07234662456705,4626884.0
2015-03-12,113.85,116.46,113.77,116.1,5741991.0,0.0,1.0,99.22693488248527,101.50170255963315,99.15721020272595,101.1879415007162,5741991.0
2015-03-11,112.68,113.8,112.41,113.07,4356487.0,0.0,1.0,98.20721144100519,99.1833569576357,97.97189064681747,98.54711925483187,4356487.0
2015-03-10,113.85,114.34,112.56,112.56,5685032.0,0.59,1.0,99.22693488248527,99.65399854601112,98.1026244213662,98.1026244213662,5685032.0
2015-03-09,114.38,115.48,114.37,115.25,5351215.0,0.0,1.0,99.16905153615436,100.12276684206248,99.16038139700974,99.92335364173623,5351215.0
2015-03-06,115.96,115.96,114.0,114.45,5169186.0,0.0,1.0,100.53893352100418,100.53893352100418,98.83958624865883,99.2297425101667,5169186.0
2015-03-05,115.23,116.098,115.06,115.91,4089528.0,0.0,1.0,99.90601336344699,100.65858144119994,99.75862099798847,100.49558282528109,4089528.0
2015-03-04,115.39,115.47,114.25,114.76,3798834.0,0.0,1.0,100.0447355897609,100.11409670291785,99.0563397272743,99.4985168236499,3798834.0
2015-03-03,116.11,116.12,114.8,116.07,3784741.0,0.0,1.0,100.66898560817349,100.6776557473181,99.53319738022836,100.63430505159499,3784741.0
2015-03-02,114.86,117.06,114.86,116.12,5971881.0,0.0,1.0,99.58521821509608,101.4926488269123,99.58521821509608,100.6776557473181,5971881.0
2015-02-27,115.19,115.67,114.555,114.75,5732581.0,0.0,1.0,99.87133280686851,100.28749948581023,99.3207789711852,99.48984668450527,5732581.0
2015-02-26,116.0,116.42,115.2,115.38,5649627.0,0.0,1.0,100.57361407758268,100.93775992165668,99.88000294601314,100.03606545061628,5649627.0
2015-02-25,117.35,117.35,115.85,116.31,7328170.0,0.0,1.0,101.74408286210625,101.74408286210625,100.44356199041337,100.84238839106587,7328170.0
2015-02-24,117.5,117.92,115.13,116.75,12775465.0,0.0,1.0,101.87413494927554,102.23828079334956,99.81931197200079,101.22387451342911,12775465.0
2015-02-23,112.99,113.16,111.8,112.28,5626895.0,0.0,1.0,97.96390219505228,98.11129456051081,96.93215563684261,97.34832231578433,5626895.0
2015-02-20,110.81,112.25,110.05,112.24,7269410.0,0.0,1.0,96.07381186152531,97.32231189835046,95.41488128653424,97.31364175920585,7269410.0
2015-02-19,112.01,112.447,110.635,110.94,5910566.0,0.0,1.0,97.11422855887962,97.49311363949947,95.92208442649448,96.18652367040535,5910566.0
2015-02-18,111.6,112.17,111.0,111.99,3731576.0,0.0,1.0,96.75875285395021,97.25295078519352,96.23854450527307,97.09688828059036,3731576.0
2015-02-17,111.69,112.225,110.62,112.0,6029630.0,0.0,1.0,96.8367841062518,97.30063655048892,95.90907921777755,97.10555841973499,6029630.0
2015-02-13,112.01,112.39,111.3,111.89,5099683.0,0.0,1.0,97.11422855887962,97.44369384637514,96.49864867961165,97.01018688914418,5099683.0
2015-02-12,110.81,112.2,110.21,112.16,4592234.0,0.0,1.0,96.07381186152531,97.27896120262737,95.55360351284816,97.24428064604889,4592234.0
2015-02-11,110.6,110.798,109.81,110.31,4553751.0,0.0,1.0,95.89173893948829,96.06340769455177,95.2067979470634,95.64030490429435,4553751.0
2015-02-10,108.79,110.85,108.66,110.67,5414382.0,0.0,1.0,94.32244375431223,96.10849241810378,94.20973194543218,95.95242991350064,5414382.0
